"id","BP","FLCΣ","item","response","res"
911,0.76,1.25,"item13",1,0
911,0.76,1.25,"item14",2,0
911,0.76,1.25,"item15",2,0
911,0.76,1.25,"item16",2,0
911,0.76,1.25,"item17",3,0
911,0.76,1.25,"item18",3,0
912,1.45,3.76,"item1",2,0
912,1.45,3.76,"item2",2,0
912,1.45,3.76,"item3",2,0
912,1.45,3.76,"item4",2,0
912,1.45,3.76,"item5",2,0
912,1.45,3.76,"item6",1,0
912,1.45,3.76,"item7",1,0
912,1.45,3.76,"item8",1,0
912,1.45,3.76,"item9",1,0
912,1.45,3.76,"item10",1,0
912,1.45,3.76,"item11",2,0
912,1.45,3.76,"item12",1,0
912,1.45,3.76,"item13",1,0
912,1.45,3.76,"item14",1,0
912,1.45,3.76,"item15",1,0
912,1.45,3.76,"item16",1,0
912,1.45,3.76,"item17",1,0
912,1.45,3.76,"item18",1,0
915,0.81,1.6,"item1",2,0
915,0.81,1.6,"item2",2,0
915,0.81,1.6,"item3",2,0
915,0.81,1.6,"item4",2,0
915,0.81,1.6,"item5",2,0
915,0.81,1.6,"item6",2,0
915,0.81,1.6,"item7",1,0
915,0.81,1.6,"item8",1,0
915,0.81,1.6,"item9",1,0
915,0.81,1.6,"item10",1,0
915,0.81,1.6,"item11",1,0
915,0.81,1.6,"item12",1,0
915,0.81,1.6,"item13",1,0
915,0.81,1.6,"item14",1,0
915,0.81,1.6,"item15",1,0
915,0.81,1.6,"item16",1,0
915,0.81,1.6,"item17",1,0
915,0.81,1.6,"item18",1,0
921,0.75,1,"item1",2,0
921,0.75,1,"item2",2,0
921,0.75,1,"item3",2,0
921,0.75,1,"item4",1,0
921,0.75,1,"item5",1,0
921,0.75,1,"item6",2,0
921,0.75,1,"item7",4,1
921,0.75,1,"item8",2,0
921,0.75,1,"item9",3,0
921,0.75,1,"item10",3,0
921,0.75,1,"item11",2,0
921,0.75,1,"item12",2,0
921,0.75,1,"item13",3,0
921,0.75,1,"item14",3,0
921,0.75,1,"item15",2,0
921,0.75,1,"item16",3,0
921,0.75,1,"item17",1,0
921,0.75,1,"item18",2,0
923,0.62,0.69,"item1",2,0
923,0.62,0.69,"item2",2,0
923,0.62,0.69,"item3",1,0
923,0.62,0.69,"item4",1,0
923,0.62,0.69,"item5",1,0
923,0.62,0.69,"item6",2,0
923,0.62,0.69,"item7",1,0
923,0.62,0.69,"item8",1,0
923,0.62,0.69,"item9",1,0
923,0.62,0.69,"item10",1,0
923,0.62,0.69,"item11",1,0
923,0.62,0.69,"item12",1,0
923,0.62,0.69,"item13",1,0
923,0.62,0.69,"item14",1,0
923,0.62,0.69,"item15",2,0
923,0.62,0.69,"item16",1,0
923,0.62,0.69,"item17",1,0
923,0.62,0.69,"item18",1,0
925,0.52,2.59,"item1",3,0
925,0.52,2.59,"item2",3,0
925,0.52,2.59,"item3",3,0
925,0.52,2.59,"item4",3,0
925,0.52,2.59,"item5",3,0
925,0.52,2.59,"item6",3,0
925,0.52,2.59,"item7",3,0
925,0.52,2.59,"item8",3,0
925,0.52,2.59,"item9",2,0
925,0.52,2.59,"item10",2,0
925,0.52,2.59,"item11",1,0
925,0.52,2.59,"item12",3,0
925,0.52,2.59,"item13",4,1
925,0.52,2.59,"item14",3,0
925,0.52,2.59,"item15",2,0
925,0.52,2.59,"item16",2,0
925,0.52,2.59,"item17",1,0
925,0.52,2.59,"item18",1,0
926,1.09,2.02,"item1",2,0
926,1.09,2.02,"item2",3,0
926,1.09,2.02,"item3",3,0
926,1.09,2.02,"item4",3,0
926,1.09,2.02,"item5",2,0
926,1.09,2.02,"item6",2,0
926,1.09,2.02,"item7",2,0
926,1.09,2.02,"item8",2,0
926,1.09,2.02,"item9",2,0
926,1.09,2.02,"item10",3,0
926,1.09,2.02,"item11",1,0
926,1.09,2.02,"item12",2,0
926,1.09,2.02,"item13",1,0
926,1.09,2.02,"item14",1,0
926,1.09,2.02,"item15",1,0
926,1.09,2.02,"item16",1,0
926,1.09,2.02,"item17",1,0
926,1.09,2.02,"item18",2,0
927,1.64,1.07,"item1",2,0
927,1.64,1.07,"item2",2,0
927,1.64,1.07,"item3",2,0
927,1.64,1.07,"item4",3,0
927,1.64,1.07,"item5",2,0
927,1.64,1.07,"item6",2,0
927,1.64,1.07,"item7",2,0
927,1.64,1.07,"item8",3,0
927,1.64,1.07,"item9",2,0
927,1.64,1.07,"item10",3,0
927,1.64,1.07,"item11",2,0
927,1.64,1.07,"item12",3,0
927,1.64,1.07,"item13",2,0
927,1.64,1.07,"item14",2,0
927,1.64,1.07,"item15",2,0
927,1.64,1.07,"item16",2,0
927,1.64,1.07,"item17",2,0
927,1.64,1.07,"item18",1,0
928,0.98,8.05,"item1",2,0
928,0.98,8.05,"item2",2,0
928,0.98,8.05,"item3",2,0
928,0.98,8.05,"item4",3,0
928,0.98,8.05,"item5",3,0
928,0.98,8.05,"item6",3,0
928,0.98,8.05,"item7",3,0
928,0.98,8.05,"item8",2,0
928,0.98,8.05,"item9",2,0
928,0.98,8.05,"item10",1,0
928,0.98,8.05,"item11",1,0
928,0.98,8.05,"item12",1,0
928,0.98,8.05,"item13",1,0
928,0.98,8.05,"item14",1,0
928,0.98,8.05,"item15",1,0
928,0.98,8.05,"item16",1,0
928,0.98,8.05,"item17",1,0
928,0.98,8.05,"item18",1,0
929,1.15,2.62,"item1",2,0
929,1.15,2.62,"item2",2,0
929,1.15,2.62,"item3",2,0
929,1.15,2.62,"item4",2,0
929,1.15,2.62,"item5",1,0
929,1.15,2.62,"item6",2,0
929,1.15,2.62,"item7",2,0
929,1.15,2.62,"item8",1,0
929,1.15,2.62,"item9",2,0
929,1.15,2.62,"item10",1,0
929,1.15,2.62,"item11",2,0
929,1.15,2.62,"item12",1,0
929,1.15,2.62,"item13",1,0
929,1.15,2.62,"item14",1,0
929,1.15,2.62,"item15",1,0
929,1.15,2.62,"item16",2,0
929,1.15,2.62,"item17",1,0
929,1.15,2.62,"item18",1,0
931,0.45,0.43,"item1",3,0
931,0.45,0.43,"item2",3,0
931,0.45,0.43,"item3",3,0
931,0.45,0.43,"item4",1,0
931,0.45,0.43,"item5",1,0
931,0.45,0.43,"item6",2,0
931,0.45,0.43,"item7",2,0
931,0.45,0.43,"item8",2,0
931,0.45,0.43,"item9",2,0
931,0.45,0.43,"item10",1,0
931,0.45,0.43,"item11",2,0
931,0.45,0.43,"item12",1,0
931,0.45,0.43,"item13",1,0
931,0.45,0.43,"item14",2,0
931,0.45,0.43,"item15",1,0
931,0.45,0.43,"item16",1,0
931,0.45,0.43,"item17",1,0
931,0.45,0.43,"item18",1,0
932,0.43,3.05,"item1",2,0
932,0.43,3.05,"item2",1,0
932,0.43,3.05,"item3",1,0
932,0.43,3.05,"item4",2,0
932,0.43,3.05,"item5",1,0
932,0.43,3.05,"item6",1,0
932,0.43,3.05,"item7",2,0
932,0.43,3.05,"item8",1,0
932,0.43,3.05,"item9",1,0
932,0.43,3.05,"item10",2,0
932,0.43,3.05,"item11",2,0
932,0.43,3.05,"item12",2,0
932,0.43,3.05,"item13",2,0
932,0.43,3.05,"item14",1,0
932,0.43,3.05,"item15",2,0
932,0.43,3.05,"item16",1,0
932,0.43,3.05,"item17",1,0
932,0.43,3.05,"item18",1,0
936,1.23,2.74,"item1",1,0
936,1.23,2.74,"item2",2,0
936,1.23,2.74,"item3",2,0
936,1.23,2.74,"item4",1,0
936,1.23,2.74,"item5",1,0
936,1.23,2.74,"item6",2,0
936,1.23,2.74,"item7",2,0
936,1.23,2.74,"item8",1,0
936,1.23,2.74,"item9",3,0
936,1.23,2.74,"item10",1,0
936,1.23,2.74,"item11",1,0
936,1.23,2.74,"item12",1,0
936,1.23,2.74,"item13",1,0
936,1.23,2.74,"item14",1,0
936,1.23,2.74,"item15",1,0
936,1.23,2.74,"item16",1,0
936,1.23,2.74,"item17",1,0
936,1.23,2.74,"item18",1,0
937,1.06,2.5,"item1",2,0
937,1.06,2.5,"item2",2,0
937,1.06,2.5,"item3",2,0
937,1.06,2.5,"item4",1,0
937,1.06,2.5,"item5",1,0
937,1.06,2.5,"item6",1,0
937,1.06,2.5,"item7",2,0
937,1.06,2.5,"item8",2,0
937,1.06,2.5,"item9",2,0
937,1.06,2.5,"item10",2,0
937,1.06,2.5,"item11",2,0
937,1.06,2.5,"item12",2,0
937,1.06,2.5,"item13",2,0
937,1.06,2.5,"item14",2,0
937,1.06,2.5,"item15",2,0
937,1.06,2.5,"item16",2,0
937,1.06,2.5,"item17",2,0
937,1.06,2.5,"item18",2,0
938,0.59,1.38,"item1",3,0
938,0.59,1.38,"item2",3,0
938,0.59,1.38,"item3",2,0
938,0.59,1.38,"item4",2,0
938,0.59,1.38,"item5",3,0
938,0.59,1.38,"item6",3,0
938,0.59,1.38,"item7",3,0
938,0.59,1.38,"item8",1,0
938,0.59,1.38,"item9",1,0
938,0.59,1.38,"item10",1,0
938,0.59,1.38,"item11",1,0
938,0.59,1.38,"item12",1,0
938,0.59,1.38,"item13",2,0
938,0.59,1.38,"item14",1,0
938,0.59,1.38,"item15",1,0
938,0.59,1.38,"item16",1,0
938,0.59,1.38,"item17",1,0
938,0.59,1.38,"item18",1,0
944,0.47,1.33,"item1",2,0
944,0.47,1.33,"item2",2,0
944,0.47,1.33,"item3",2,0
944,0.47,1.33,"item4",2,0
944,0.47,1.33,"item5",2,0
944,0.47,1.33,"item6",2,0
944,0.47,1.33,"item7",2,0
944,0.47,1.33,"item8",2,0
944,0.47,1.33,"item9",2,0
944,0.47,1.33,"item10",2,0
944,0.47,1.33,"item11",2,0
944,0.47,1.33,"item12",1,0
944,0.47,1.33,"item13",1,0
944,0.47,1.33,"item14",1,0
944,0.47,1.33,"item15",2,0
944,0.47,1.33,"item16",2,0
944,0.47,1.33,"item17",1,0
944,0.47,1.33,"item18",2,0
945,0.24,2.98,"item1",2,0
945,0.24,2.98,"item2",2,0
945,0.24,2.98,"item3",2,0
945,0.24,2.98,"item4",2,0
945,0.24,2.98,"item5",2,0
945,0.24,2.98,"item6",2,0
945,0.24,2.98,"item7",2,0
945,0.24,2.98,"item8",1,0
945,0.24,2.98,"item9",2,0
945,0.24,2.98,"item10",1,0
945,0.24,2.98,"item11",2,0
945,0.24,2.98,"item12",1,0
945,0.24,2.98,"item13",1,0
945,0.24,2.98,"item14",2,0
945,0.24,2.98,"item15",1,0
945,0.24,2.98,"item16",1,0
945,0.24,2.98,"item17",1,0
945,0.24,2.98,"item18",1,0
947,0.53,1.44,"item1",3,0
947,0.53,1.44,"item2",3,0
947,0.53,1.44,"item3",3,0
947,0.53,1.44,"item4",2,0
947,0.53,1.44,"item5",2,0
947,0.53,1.44,"item6",2,0
947,0.53,1.44,"item7",2,0
947,0.53,1.44,"item8",2,0
947,0.53,1.44,"item9",1,0
947,0.53,1.44,"item10",1,0
947,0.53,1.44,"item11",2,0
947,0.53,1.44,"item12",1,0
947,0.53,1.44,"item13",1,0
947,0.53,1.44,"item14",1,0
947,0.53,1.44,"item15",1,0
947,0.53,1.44,"item16",1,0
947,0.53,1.44,"item17",1,0
947,0.53,1.44,"item18",2,0
953,1,1.38,"item1",3,0
953,1,1.38,"item2",3,0
953,1,1.38,"item3",2,0
953,1,1.38,"item4",2,0
953,1,1.38,"item5",2,0
953,1,1.38,"item6",2,0
953,1,1.38,"item7",3,0
953,1,1.38,"item8",2,0
953,1,1.38,"item9",1,0
953,1,1.38,"item10",1,0
953,1,1.38,"item11",1,0
953,1,1.38,"item12",1,0
953,1,1.38,"item13",1,0
953,1,1.38,"item14",1,0
953,1,1.38,"item15",1,0
953,1,1.38,"item16",1,0
953,1,1.38,"item17",1,0
953,1,1.38,"item18",1,0
956,0.61,0.4,"item1",1,0
956,0.61,0.4,"item2",1,0
956,0.61,0.4,"item3",1,0
956,0.61,0.4,"item4",2,0
956,0.61,0.4,"item5",2,0
956,0.61,0.4,"item6",3,0
956,0.61,0.4,"item7",3,0
956,0.61,0.4,"item8",3,0
956,0.61,0.4,"item9",1,0
956,0.61,0.4,"item10",3,0
956,0.61,0.4,"item11",1,0
956,0.61,0.4,"item12",3,0
956,0.61,0.4,"item13",1,0
956,0.61,0.4,"item14",2,0
956,0.61,0.4,"item15",2,0
956,0.61,0.4,"item16",2,0
956,0.61,0.4,"item17",1,0
956,0.61,0.4,"item18",1,0
957,0.73,0.55,"item1",2,0
957,0.73,0.55,"item2",2,0
957,0.73,0.55,"item3",2,0
957,0.73,0.55,"item4",2,0
957,0.73,0.55,"item5",1,0
957,0.73,0.55,"item6",1,0
957,0.73,0.55,"item7",1,0
957,0.73,0.55,"item8",1,0
957,0.73,0.55,"item9",1,0
957,0.73,0.55,"item10",1,0
957,0.73,0.55,"item11",2,0
957,0.73,0.55,"item12",1,0
957,0.73,0.55,"item13",1,0
957,0.73,0.55,"item14",2,0
957,0.73,0.55,"item15",1,0
957,0.73,0.55,"item16",1,0
957,0.73,0.55,"item17",1,0
957,0.73,0.55,"item18",1,0
959,0.41,3.43,"item1",2,0
959,0.41,3.43,"item2",3,0
959,0.41,3.43,"item3",3,0
959,0.41,3.43,"item4",3,0
959,0.41,3.43,"item5",3,0
959,0.41,3.43,"item6",3,0
959,0.41,3.43,"item7",4,1
959,0.41,3.43,"item8",3,0
959,0.41,3.43,"item9",3,0
959,0.41,3.43,"item10",2,0
959,0.41,3.43,"item11",3,0
959,0.41,3.43,"item12",2,0
959,0.41,3.43,"item13",2,0
959,0.41,3.43,"item14",1,0
959,0.41,3.43,"item15",2,0
959,0.41,3.43,"item16",3,0
959,0.41,3.43,"item17",1,0
959,0.41,3.43,"item18",2,0
960,0.46,1.81,"item1",4,1
960,0.46,1.81,"item2",3,0
960,0.46,1.81,"item3",3,0
960,0.46,1.81,"item4",1,0
960,0.46,1.81,"item5",1,0
960,0.46,1.81,"item6",1,0
960,0.46,1.81,"item7",1,0
960,0.46,1.81,"item8",1,0
960,0.46,1.81,"item9",1,0
960,0.46,1.81,"item10",2,0
960,0.46,1.81,"item11",3,0
960,0.46,1.81,"item12",3,0
960,0.46,1.81,"item13",3,0
960,0.46,1.81,"item14",1,0
960,0.46,1.81,"item15",1,0
960,0.46,1.81,"item16",2,0
960,0.46,1.81,"item17",1,0
960,0.46,1.81,"item18",1,0
961,0.5,2.32,"item1",4,1
961,0.5,2.32,"item2",4,1
961,0.5,2.32,"item3",4,1
961,0.5,2.32,"item4",2,0
961,0.5,2.32,"item5",2,0
961,0.5,2.32,"item6",1,0
961,0.5,2.32,"item7",1,0
961,0.5,2.32,"item8",1,0
961,0.5,2.32,"item9",1,0
961,0.5,2.32,"item10",2,0
961,0.5,2.32,"item11",1,0
961,0.5,2.32,"item12",1,0
961,0.5,2.32,"item13",1,0
961,0.5,2.32,"item14",1,0
961,0.5,2.32,"item15",1,0
961,0.5,2.32,"item16",1,0
961,0.5,2.32,"item17",1,0
961,0.5,2.32,"item18",1,0
962,0.3,1.62,"item1",3,0
962,0.3,1.62,"item2",4,1
962,0.3,1.62,"item3",3,0
962,0.3,1.62,"item4",2,0
962,0.3,1.62,"item5",1,0
962,0.3,1.62,"item6",1,0
962,0.3,1.62,"item7",1,0
962,0.3,1.62,"item8",1,0
962,0.3,1.62,"item9",2,0
962,0.3,1.62,"item10",1,0
962,0.3,1.62,"item11",2,0
962,0.3,1.62,"item12",1,0
962,0.3,1.62,"item13",1,0
962,0.3,1.62,"item14",1,0
962,0.3,1.62,"item15",1,0
962,0.3,1.62,"item16",1,0
962,0.3,1.62,"item17",1,0
962,0.3,1.62,"item18",1,0
967,0.39,2.81,"item1",1,0
967,0.39,2.81,"item2",1,0
967,0.39,2.81,"item3",1,0
967,0.39,2.81,"item4",1,0
967,0.39,2.81,"item5",1,0
967,0.39,2.81,"item6",1,0
967,0.39,2.81,"item7",2,0
967,0.39,2.81,"item8",1,0
967,0.39,2.81,"item9",2,0
967,0.39,2.81,"item10",1,0
967,0.39,2.81,"item11",1,0
967,0.39,2.81,"item12",1,0
967,0.39,2.81,"item13",1,0
967,0.39,2.81,"item14",1,0
967,0.39,2.81,"item15",1,0
967,0.39,2.81,"item16",1,0
967,0.39,2.81,"item17",1,0
967,0.39,2.81,"item18",1,0
970,0.36,2.97,"item1",3,0
970,0.36,2.97,"item2",3,0
970,0.36,2.97,"item3",3,0
970,0.36,2.97,"item4",2,0
970,0.36,2.97,"item5",2,0
970,0.36,2.97,"item6",1,0
970,0.36,2.97,"item7",2,0
970,0.36,2.97,"item8",2,0
970,0.36,2.97,"item9",2,0
970,0.36,2.97,"item10",2,0
970,0.36,2.97,"item11",1,0
970,0.36,2.97,"item12",2,0
970,0.36,2.97,"item13",1,0
970,0.36,2.97,"item14",1,0
970,0.36,2.97,"item15",2,0
970,0.36,2.97,"item16",2,0
970,0.36,2.97,"item17",1,0
970,0.36,2.97,"item18",1,0
971,0.96,1.24,"item1",2,0
971,0.96,1.24,"item2",1,0
971,0.96,1.24,"item3",2,0
971,0.96,1.24,"item4",2,0
971,0.96,1.24,"item5",2,0
971,0.96,1.24,"item6",2,0
971,0.96,1.24,"item7",3,0
971,0.96,1.24,"item8",3,0
971,0.96,1.24,"item9",3,0
971,0.96,1.24,"item10",3,0
971,0.96,1.24,"item11",3,0
971,0.96,1.24,"item12",3,0
971,0.96,1.24,"item13",3,0
971,0.96,1.24,"item14",3,0
971,0.96,1.24,"item15",2,0
971,0.96,1.24,"item16",2,0
971,0.96,1.24,"item17",2,0
971,0.96,1.24,"item18",2,0
972,0.82,8.6,"item1",3,0
972,0.82,8.6,"item2",3,0
972,0.82,8.6,"item3",3,0
972,0.82,8.6,"item4",2,0
972,0.82,8.6,"item5",2,0
972,0.82,8.6,"item6",2,0
972,0.82,8.6,"item7",2,0
972,0.82,8.6,"item8",2,0
972,0.82,8.6,"item9",2,0
972,0.82,8.6,"item10",1,0
972,0.82,8.6,"item11",1,0
972,0.82,8.6,"item12",1,0
972,0.82,8.6,"item13",2,0
972,0.82,8.6,"item14",1,0
972,0.82,8.6,"item15",1,0
972,0.82,8.6,"item16",1,0
972,0.82,8.6,"item17",1,0
972,0.82,8.6,"item18",1,0
976,1.15,0.93,"item1",3,0
976,1.15,0.93,"item2",3,0
976,1.15,0.93,"item3",3,0
976,1.15,0.93,"item4",2,0
976,1.15,0.93,"item5",2,0
976,1.15,0.93,"item6",2,0
976,1.15,0.93,"item7",3,0
976,1.15,0.93,"item8",1,0
976,1.15,0.93,"item9",1,0
976,1.15,0.93,"item10",3,0
976,1.15,0.93,"item11",1,0
976,1.15,0.93,"item12",1,0
976,1.15,0.93,"item13",1,0
976,1.15,0.93,"item14",1,0
976,1.15,0.93,"item15",1,0
976,1.15,0.93,"item16",1,0
976,1.15,0.93,"item17",1,0
976,1.15,0.93,"item18",1,0
978,0.72,0.82,"item1",2,0
978,0.72,0.82,"item2",3,0
978,0.72,0.82,"item3",2,0
978,0.72,0.82,"item4",1,0
978,0.72,0.82,"item5",1,0
978,0.72,0.82,"item6",3,0
978,0.72,0.82,"item7",3,0
978,0.72,0.82,"item8",2,0
978,0.72,0.82,"item9",2,0
978,0.72,0.82,"item10",2,0
978,0.72,0.82,"item11",1,0
978,0.72,0.82,"item12",1,0
978,0.72,0.82,"item13",1,0
978,0.72,0.82,"item14",1,0
978,0.72,0.82,"item15",1,0
978,0.72,0.82,"item16",2,0
978,0.72,0.82,"item17",1,0
978,0.72,0.82,"item18",1,0
980,0.45,3.07,"item1",3,0
980,0.45,3.07,"item2",3,0
980,0.45,3.07,"item3",3,0
980,0.45,3.07,"item4",2,0
980,0.45,3.07,"item5",2,0
980,0.45,3.07,"item6",1,0
980,0.45,3.07,"item7",1,0
980,0.45,3.07,"item8",1,0
980,0.45,3.07,"item9",1,0
980,0.45,3.07,"item10",2,0
980,0.45,3.07,"item11",2,0
980,0.45,3.07,"item12",2,0
980,0.45,3.07,"item13",2,0
980,0.45,3.07,"item14",1,0
980,0.45,3.07,"item15",1,0
980,0.45,3.07,"item16",2,0
980,0.45,3.07,"item17",2,0
980,0.45,3.07,"item18",2,0
982,0.58,4.59,"item1",2,0
982,0.58,4.59,"item2",3,0
982,0.58,4.59,"item3",2,0
982,0.58,4.59,"item4",1,0
982,0.58,4.59,"item5",1,0
982,0.58,4.59,"item6",2,0
982,0.58,4.59,"item7",2,0
982,0.58,4.59,"item8",2,0
982,0.58,4.59,"item9",2,0
982,0.58,4.59,"item10",1,0
982,0.58,4.59,"item11",1,0
982,0.58,4.59,"item12",1,0
982,0.58,4.59,"item13",1,0
982,0.58,4.59,"item14",1,0
982,0.58,4.59,"item15",1,0
982,0.58,4.59,"item16",1,0
982,0.58,4.59,"item17",1,0
982,0.58,4.59,"item18",1,0
984,1.1,1.88,"item1",3,0
984,1.1,1.88,"item2",4,1
984,1.1,1.88,"item3",4,1
984,1.1,1.88,"item4",1,0
984,1.1,1.88,"item5",1,0
984,1.1,1.88,"item6",1,0
984,1.1,1.88,"item7",2,0
984,1.1,1.88,"item8",2,0
984,1.1,1.88,"item9",1,0
984,1.1,1.88,"item10",1,0
984,1.1,1.88,"item11",2,0
984,1.1,1.88,"item12",1,0
984,1.1,1.88,"item13",1,0
984,1.1,1.88,"item14",1,0
984,1.1,1.88,"item15",1,0
984,1.1,1.88,"item16",1,0
984,1.1,1.88,"item17",1,0
984,1.1,1.88,"item18",1,0
991,0.69,1.16,"item1",3,0
991,0.69,1.16,"item2",2,0
991,0.69,1.16,"item3",3,0
991,0.69,1.16,"item4",2,0
991,0.69,1.16,"item5",1,0
991,0.69,1.16,"item6",1,0
991,0.69,1.16,"item7",2,0
991,0.69,1.16,"item8",1,0
991,0.69,1.16,"item9",2,0
991,0.69,1.16,"item10",2,0
991,0.69,1.16,"item11",2,0
991,0.69,1.16,"item12",1,0
991,0.69,1.16,"item13",1,0
991,0.69,1.16,"item14",1,0
991,0.69,1.16,"item15",1,0
991,0.69,1.16,"item16",1,0
991,0.69,1.16,"item17",1,0
991,0.69,1.16,"item18",1,0
992,1.06,0.69,"item1",1,0
992,1.06,0.69,"item2",1,0
992,1.06,0.69,"item3",1,0
992,1.06,0.69,"item4",1,0
992,1.06,0.69,"item5",1,0
992,1.06,0.69,"item6",1,0
992,1.06,0.69,"item7",1,0
992,1.06,0.69,"item8",1,0
992,1.06,0.69,"item9",1,0
992,1.06,0.69,"item10",1,0
992,1.06,0.69,"item11",1,0
992,1.06,0.69,"item12",1,0
992,1.06,0.69,"item13",1,0
992,1.06,0.69,"item14",1,0
992,1.06,0.69,"item15",1,0
992,1.06,0.69,"item16",1,0
992,1.06,0.69,"item17",1,0
992,1.06,0.69,"item18",1,0
994,1.1,1,"item1",3,0
994,1.1,1,"item2",3,0
994,1.1,1,"item3",3,0
994,1.1,1,"item4",2,0
994,1.1,1,"item5",2,0
994,1.1,1,"item6",2,0
994,1.1,1,"item7",2,0
994,1.1,1,"item8",2,0
994,1.1,1,"item9",2,0
994,1.1,1,"item10",2,0
994,1.1,1,"item11",2,0
994,1.1,1,"item12",2,0
994,1.1,1,"item13",2,0
994,1.1,1,"item14",2,0
994,1.1,1,"item15",2,0
994,1.1,1,"item16",2,0
994,1.1,1,"item17",1,0
994,1.1,1,"item18",1,0
997,1.16,1.53,"item1",2,0
997,1.16,1.53,"item2",2,0
997,1.16,1.53,"item3",2,0
997,1.16,1.53,"item4",2,0
997,1.16,1.53,"item5",2,0
997,1.16,1.53,"item6",1,0
997,1.16,1.53,"item7",2,0
997,1.16,1.53,"item8",1,0
997,1.16,1.53,"item9",1,0
997,1.16,1.53,"item10",1,0
997,1.16,1.53,"item11",1,0
997,1.16,1.53,"item12",1,0
997,1.16,1.53,"item13",1,0
997,1.16,1.53,"item14",1,0
997,1.16,1.53,"item15",1,0
997,1.16,1.53,"item16",1,0
997,1.16,1.53,"item17",1,0
997,1.16,1.53,"item18",1,0
998,0.47,0.75,"item1",1,0
998,0.47,0.75,"item2",2,0
998,0.47,0.75,"item3",2,0
998,0.47,0.75,"item4",4,1
998,0.47,0.75,"item5",3,0
998,0.47,0.75,"item6",3,0
998,0.47,0.75,"item7",1,0
998,0.47,0.75,"item8",1,0
998,0.47,0.75,"item9",1,0
998,0.47,0.75,"item10",2,0
998,0.47,0.75,"item11",2,0
998,0.47,0.75,"item12",1,0
998,0.47,0.75,"item13",1,0
998,0.47,0.75,"item14",2,0
998,0.47,0.75,"item15",1,0
998,0.47,0.75,"item16",2,0
998,0.47,0.75,"item17",1,0
998,0.47,0.75,"item18",1,0
1000,0.79,0.35,"item1",2,0
1000,0.79,0.35,"item2",2,0
1000,0.79,0.35,"item3",2,0
1000,0.79,0.35,"item4",2,0
1000,0.79,0.35,"item5",2,0
1000,0.79,0.35,"item6",2,0
1000,0.79,0.35,"item7",2,0
1000,0.79,0.35,"item8",2,0
1000,0.79,0.35,"item9",2,0
1000,0.79,0.35,"item10",3,0
1000,0.79,0.35,"item11",2,0
1000,0.79,0.35,"item12",2,0
1000,0.79,0.35,"item13",2,0
1000,0.79,0.35,"item14",2,0
1000,0.79,0.35,"item15",2,0
1000,0.79,0.35,"item16",2,0
1000,0.79,0.35,"item17",2,0
1000,0.79,0.35,"item18",2,0
1001,0.81,1.18,"item1",2,0
1001,0.81,1.18,"item2",2,0
1001,0.81,1.18,"item3",2,0
1001,0.81,1.18,"item4",2,0
1001,0.81,1.18,"item5",2,0
1001,0.81,1.18,"item6",2,0
1001,0.81,1.18,"item7",2,0
1001,0.81,1.18,"item8",2,0
1001,0.81,1.18,"item9",2,0
1001,0.81,1.18,"item10",2,0
1001,0.81,1.18,"item11",2,0
1001,0.81,1.18,"item12",2,0
1001,0.81,1.18,"item13",2,0
1001,0.81,1.18,"item14",2,0
1001,0.81,1.18,"item15",2,0
1001,0.81,1.18,"item16",2,0
1001,0.81,1.18,"item17",2,0
1001,0.81,1.18,"item18",2,0
1006,0.39,0.94,"item1",3,0
1006,0.39,0.94,"item2",3,0
1006,0.39,0.94,"item3",3,0
1006,0.39,0.94,"item4",2,0
1006,0.39,0.94,"item5",2,0
1006,0.39,0.94,"item6",1,0
1006,0.39,0.94,"item7",2,0
1006,0.39,0.94,"item8",2,0
1006,0.39,0.94,"item9",2,0
1006,0.39,0.94,"item10",1,0
1006,0.39,0.94,"item11",1,0
1006,0.39,0.94,"item12",1,0
1006,0.39,0.94,"item13",1,0
1006,0.39,0.94,"item14",2,0
1006,0.39,0.94,"item15",2,0
1006,0.39,0.94,"item16",1,0
1006,0.39,0.94,"item17",1,0
1006,0.39,0.94,"item18",1,0
1007,0.78,0.65,"item1",3,0
1007,0.78,0.65,"item2",3,0
1007,0.78,0.65,"item3",2,0
1007,0.78,0.65,"item4",1,0
1007,0.78,0.65,"item5",2,0
1007,0.78,0.65,"item6",1,0
1007,0.78,0.65,"item7",2,0
1007,0.78,0.65,"item8",1,0
1007,0.78,0.65,"item9",1,0
1007,0.78,0.65,"item10",2,0
1007,0.78,0.65,"item11",1,0
1007,0.78,0.65,"item12",1,0
1007,0.78,0.65,"item13",1,0
1007,0.78,0.65,"item14",1,0
1007,0.78,0.65,"item15",1,0
1007,0.78,0.65,"item16",1,0
1007,0.78,0.65,"item17",1,0
1007,0.78,0.65,"item18",1,0
1009,0.31,0.68,"item1",4,1
1009,0.31,0.68,"item2",4,1
1009,0.31,0.68,"item3",4,1
1009,0.31,0.68,"item4",3,0
1009,0.31,0.68,"item5",2,0
1009,0.31,0.68,"item6",2,0
1009,0.31,0.68,"item7",4,1
1009,0.31,0.68,"item8",4,1
1009,0.31,0.68,"item9",3,0
1009,0.31,0.68,"item10",4,1
1009,0.31,0.68,"item11",3,0
1009,0.31,0.68,"item12",1,0
1009,0.31,0.68,"item13",3,0
1009,0.31,0.68,"item14",4,1
1009,0.31,0.68,"item15",3,0
